symbol,date,callvol,putvol,calloi,putoi,iv30mean,iv60mean,type,volume,oi
PYPL,2021-01-11 00:00:00,0,0,0,0,0.4594,0.4215,put,32411,320528
RDHL,2021-01-11 00:00:00,114,216,17130,4333,1.3802,1.2895,call,114,17130
RDHL,2021-01-11 00:00:00,0,0,0,0,1.3802,1.2895,put,216,4333
REKR,2021-01-11 00:00:00,685,7,6928,879,1.0687,1.0106,call,685,6928
REKR,2021-01-11 00:00:00,0,0,0,0,1.0687,1.0106,put,7,879
RIDE,2021-01-11 00:00:00,149213,19766,100922,41622,1.2689,1.2086,call,149213,100922
RIDE,2021-01-11 00:00:00,0,0,0,0,1.2689,1.2086,put,19766,41622
ROOT,2021-01-11 00:00:00,1295,949,16104,12181,1.0928,1.0779,call,1295,16104
ROOT,2021-01-11 00:00:00,0,0,0,0,1.0928,1.0779,put,949,12181
SKLZ,2021-01-11 00:00:00,21555,5077,88687,35494,1.2719,1.2256,call,21555,88687
SKLZ,2021-01-11 00:00:00,0,0,0,0,1.2719,1.2256,put,5077,35494
SPLK,2021-01-11 00:00:00,7994,4037,106308,64950,0.4147,0.4128,call,7994,106308
SPLK,2021-01-11 00:00:00,0,0,0,0,0.4147,0.4128,put,4037,64950
SPRT,2021-01-11 00:00:00,33,0,820,19,0.8441,0.8608,call,33,820
SPRT,2021-01-11 00:00:00,0,0,0,0,0.8441,0.8608,put,0,19
TSLA,2021-01-11 00:00:00,732711,577787,2744307,4695780,0.9011,0.828,call,732711,2744307
TSLA,2021-01-11 00:00:00,0,0,0,0,0.9011,0.828,put,577787,4695780
UEC,2021-01-11 00:00:00,1175,51,30110,4925,1.165,1.0924,call,1175,30110
UEC,2021-01-11 00:00:00,0,0,0,0,1.165,1.0924,put,51,4925
UPST,2021-01-11 00:00:00,1046,574,1426,690,1.3371,1.1795,call,1046,1426
UPST,2021-01-11 00:00:00,0,0,0,0,1.3371,1.1795,put,574,690
WISH,2021-01-11 00:00:00,7588,1414,25452,14854,1.0991,1.0924,call,7588,25452
WISH,2021-01-11 00:00:00,0,0,0,0,1.0991,1.0924,put,1414,14854
WKHS,2021-01-11 00:00:00,43244,17186,294652,167697,1.119,1.1834,call,43244,294652
WKHS,2021-01-11 00:00:00,0,0,0,0,1.119,1.1834,put,17186,167697
AMC,2021-01-12 00:00:00,53470,19061,536402,320860,1.8865,1.9182,call,53470,536402
AMC,2021-01-12 00:00:00,0,0,0,0,1.8865,1.9182,put,19061,320860
AMD,2021-01-12 00:00:00,458649,142077,1387473,1259167,0.6022,0.5609,call,458649,1387473
AMD,2021-01-12 00:00:00,0,0,0,0,0.6022,0.5609,put,142077,1259167
AMZN,2021-01-12 00:00:00,172008,110256,564877,497555,0.4078,0.3769,call,172008,564877
AMZN,2021-01-12 00:00:00,0,0,0,0,0.4078,0.3769,put,110256,497555
APPS,2021-01-12 00:00:00,14136,1951,57044,38056,0.9558,0.9372,call,14136,57044
APPS,2021-01-12 00:00:00,0,0,0,0,0.9558,0.9372,put,1951,38056
AVGO,2021-01-12 00:00:00,8439,2445,55886,113741,0.317,0.3326,call,8439,55886
AVGO,2021-01-12 00:00:00,0,0,0,0,0.317,0.3326,put,2445,113741
BABA,2021-01-12 00:00:00,181299,88157,2202559,1720100,0.4971,0.4688,call,181299,2202559
BABA,2021-01-12 00:00:00,0,0,0,0,0.4971,0.4688,put,88157,1720100
BB,2021-01-12 00:00:00,31953,4605,462094,109424,0.7418,0.801,call,31953,462094
BB,2021-01-12 00:00:00,0,0,0,0,0.7418,0.801,put,4605,109424
CLOV,2021-01-12 00:00:00,67358,7462,284443,87629,1.3357,1.3127,call,67358,284443
CLOV,2021-01-12 00:00:00,0,0,0,0,1.3357,1.3127,put,7462,87629
CRWD,2021-01-12 00:00:00,21681,8093,137042,178354,0.597,0.6324,call,21681,137042
CRWD,2021-01-12 00:00:00,0,0,0,0,0.597,0.6324,put,8093,178354
DKNG,2021-01-12 00:00:00,162091,27993,551399,199172,0.8044,0.7613,call,162091,551399
DKNG,2021-01-12 00:00:00,0,0,0,0,0.8044,0.7613,put,27993,199172
GME,2021-01-12 00:00:00,53296,20788,391743,430837,1.2218,1.2678,call,53296,391743
GME,2021-01-12 00:00:00,0,0,0,0,1.2218,1.2678,put,20788,430837
MCFE,2021-01-12 00:00:00,2710,120,21129,6522,0.6162,0.6056,call,2710,21129
MCFE,2021-01-12 00:00:00,0,0,0,0,0.6162,0.6056,put,120,6522
MRNA,2021-01-12 00:00:00,61559,56159,313642,269029,0.7708,0.7804,call,61559,313642
MRNA,2021-01-12 00:00:00,0,0,0,0,0.7708,0.7804,put,56159,269029
NET,2021-01-12 00:00:00,11587,3340,177533,112772,0.7603,0.7338,call,11587,177533
NET,2021-01-12 00:00:00,0,0,0,0,0.7603,0.7338,put,3340,112772
NKLA,2021-01-12 00:00:00,52824,27888,350309,293917,1.0977,1.0881,call,52824,350309
NKLA,2021-01-12 00:00:00,0,0,0,0,1.0977,1.0881,put,27888,293917
PLTR,2021-01-12 00:00:00,207231,75707,1274871,931053,0.9562,1.0324,call,207231,1274871
PLTR,2021-01-12 00:00:00,0,0,0,0,0.9562,1.0324,put,75707,931053
PYPL,2021-01-12 00:00:00,24447,13390,367580,328166,0.46,0.4179,call,24447,367580
PYPL,2021-01-12 00:00:00,0,0,0,0,0.46,0.4179,put,13390,328166
RDHL,2021-01-12 00:00:00,316,238,17188,4541,1.2594,1.133,call,316,17188
RDHL,2021-01-12 00:00:00,0,0,0,0,1.2594,1.133,put,238,4541
REKR,2021-01-12 00:00:00,234,6,7114,884,0.9268,0.9826,call,234,7114
REKR,2021-01-12 00:00:00,0,0,0,0,0.9268,0.9826,put,6,884
RIDE,2021-01-12 00:00:00,48071,11408,122787,48634,1.1761,1.1618,call,48071,122787
RIDE,2021-01-12 00:00:00,0,0,0,0,1.1761,1.1618,put,11408,48634
ROOT,2021-01-12 00:00:00,811,169,16247,12488,1.0231,1.0872,call,811,16247
ROOT,2021-01-12 00:00:00,0,0,0,0,1.0231,1.0872,put,169,12488
SKLZ,2021-01-12 00:00:00,23940,6697,89405,46693,1.1858,1.2008,call,23940,89405
SKLZ,2021-01-12 00:00:00,0,0,0,0,1.1858,1.2008,put,6697,46693
SPLK,2021-01-12 00:00:00,8757,4304,107034,67061,0.419,0.4124,call,8757,107034
SPLK,2021-01-12 00:00:00,0,0,0,0,0.419,0.4124,put,4304,67061
SPRT,2021-01-12 00:00:00,9,0,826,19,0.6202,0.7996,call,9,826
SPRT,2021-01-12 00:00:00,0,0,0,0,0.6202,0.7996,put,0,19
TSLA,2021-01-12 00:00:00,736168,408422,2819286,4796840,0.874,0.8236,call,736168,2819286
TSLA,2021-01-12 00:00:00,0,0,0,0,0.874,0.8236,put,408422,4796840
UEC,2021-01-12 00:00:00,2279,282,30044,4943,1.0496,1.1057,call,2279,30044
UEC,2021-01-12 00:00:00,0,0,0,0,1.0496,1.1057,put,282,4943
UPST,2021-01-12 00:00:00,995,392,2029,1017,1.2656,1.2262,call,995,2029
UPST,2021-01-12 00:00:00,0,0,0,0,1.2656,1.2262,put,392,1017
WISH,2021-01-12 00:00:00,5849,1651,29563,15742,1.128,1.0836,call,5849,29563
WISH,2021-01-12 00:00:00,0,0,0,0,1.128,1.0836,put,1651,15742
WKHS,2021-01-12 00:00:00,59120,20015,302164,171318,1.1058,1.1554,call,59120,302164
WKHS,2021-01-12 00:00:00,0,0,0,0,1.1058,1.1554,put,20015,171318
AMC,2021-01-13 00:00:00,50244,19075,547630,324498,1.7928,1.9391,call,50244,547630
AMC,2021-01-13 00:00:00,0,0,0,0,1.7928,1.9391,put,19075,324498
AMD,2021-01-13 00:00:00,423783,174384,1410730,1305902,0.5995,0.5592,call,423783,1410730
AMD,2021-01-13 00:00:00,0,0,0,0,0.5995,0.5592,put,174384,1305902
AMZN,2021-01-13 00:00:00,208073,125132,580964,517527,0.3902,0.3667,call,208073,580964
AMZN,2021-01-13 00:00:00,0,0,0,0,0.3902,0.3667,put,125132,517527
APPS,2021-01-13 00:00:00,19365,2386,54909,38470,0.9603,0.9406,call,19365,54909
APPS,2021-01-13 00:00:00,0,0,0,0,0.9603,0.9406,put,2386,38470
AVGO,2021-01-13 00:00:00,3260,2238,58668,114108,0.2961,0.3248,call,3260,58668
AVGO,2021-01-13 00:00:00,0,0,0,0,0.2961,0.3248,put,2238,114108
BABA,2021-01-13 00:00:00,553970,133002,2238418,1734399,0.4786,0.4608,call,553970,2238418
BABA,2021-01-13 00:00:00,0,0,0,0,0.4786,0.4608,put,133002,1734399
BB,2021-01-13 00:00:00,35016,4773,466262,111327,0.7258,0.8131,call,35016,466262
BB,2021-01-13 00:00:00,0,0,0,0,0.7258,0.8131,put,4773,111327
CLOV,2021-01-13 00:00:00,56524,5862,282255,88646,1.3092,1.3156,call,56524,282255
CLOV,2021-01-13 00:00:00,0,0,0,0,1.3092,1.3156,put,5862,88646
CRWD,2021-01-13 00:00:00,18992,12061,138620,173872,0.5778,0.6232,call,18992,138620
CRWD,2021-01-13 00:00:00,0,0,0,0,0.5778,0.6232,put,12061,173872
DKNG,2021-01-13 00:00:00,128926,22654,552403,206101,0.7151,0.7266,call,128926,552403
DKNG,2021-01-13 00:00:00,0,0,0,0,0.7151,0.7266,put,22654,206101
GME,2021-01-13 00:00:00,587413,338467,397107,426051,1.2684,1.4566,call,587413,397107
GME,2021-01-13 00:00:00,0,0,0,0,1.2684,1.4566,put,338467,426051
MCFE,2021-01-13 00:00:00,542,138,20194,6750,0.6014,0.6062,call,542,20194
MCFE,2021-01-13 00:00:00,0,0,0,0,0.6014,0.6062,put,138,6750
MRNA,2021-01-13 00:00:00,49872,30571,318593,294414,0.7433,0.7748,call,49872,318593
MRNA,2021-01-13 00:00:00,0,0,0,0,0.7433,0.7748,put,30571,294414
NET,2021-01-13 00:00:00,46442,8559,178228,114110,0.8223,0.7626,call,46442,178228
NET,2021-01-13 00:00:00,0,0,0,0,0.8223,0.7626,put,8559,114110
NKLA,2021-01-13 00:00:00,196116,63331,361024,301229,1.2595,1.2218,call,196116,361024
NKLA,2021-01-13 00:00:00,0,0,0,0,1.2595,1.2218,put,63331,301229
PLTR,2021-01-13 00:00:00,459813,116775,1304925,942981,1.0298,1.082,call,459813,1304925
PLTR,2021-01-13 00:00:00,0,0,0,0,1.0298,1.082,put,116775,942981
PYPL,2021-01-13 00:00:00,82633,23277,371551,330188,0.4604,0.4222,call,82633,371551
PYPL,2021-01-13 00:00:00,0,0,0,0,0.4604,0.4222,put,23277,330188
RDHL,2021-01-13 00:00:00,196,96,17312,4743,1.3188,1.1006,call,196,17312
RDHL,2021-01-13 00:00:00,0,0,0,0,1.3188,1.1006,put,96,4743
REKR,2021-01-13 00:00:00,1620,1,7020,887,1.0253,1.0454,call,1620,7020
REKR,2021-01-13 00:00:00,0,0,0,0,1.0253,1.0454,put,1,887
RIDE,2021-01-13 00:00:00,47257,7029,123708,51857,1.1633,1.1679,call,47257,123708
RIDE,2021-01-13 00:00:00,0,0,0,0,1.1633,1.1679,put,7029,51857
ROOT,2021-01-13 00:00:00,14132,3008,15940,8111,1.1765,1.1538,call,14132,15940
ROOT,2021-01-13 00:00:00,0,0,0,0,1.1765,1.1538,put,3008,8111
SKLZ,2021-01-13 00:00:00,34548,7006,87863,45197,1.251,1.2492,call,34548,87863
SKLZ,2021-01-13 00:00:00,0,0,0,0,1.251,1.2492,put,7006,45197
SPLK,2021-01-13 00:00:00,8017,4512,108273,68339,0.414,0.3985,call,8017,108273
SPLK,2021-01-13 00:00:00,0,0,0,0,0.414,0.3985,put,4512,68339
SPRT,2021-01-13 00:00:00,48,5,830,19,0.7688,0.9051,call,48,830
SPRT,2021-01-13 00:00:00,0,0,0,0,0.7688,0.9051,put,5,19
TSLA,2021-01-13 00:00:00,587241,357354,2847264,5042928,0.8566,0.812,call,587241,2847264
TSLA,2021-01-13 00:00:00,0,0,0,0,0.8566,0.812,put,357354,5042928
UEC,2021-01-13 00:00:00,1670,63,30921,5122,1.1314,1.1322,call,1670,30921
UEC,2021-01-13 00:00:00,0,0,0,0,1.1314,1.1322,put,63,5122
UPST,2021-01-13 00:00:00,1227,526,2250,1169,1.1588,1.1376,call,1227,2250
UPST,2021-01-13 00:00:00,0,0,0,0,1.1588,1.1376,put,526,1169
WISH,2021-01-13 00:00:00,26455,3059,31073,16065,1.1312,1.091,call,26455,31073
WISH,2021-01-13 00:00:00,0,0,0,0,1.1312,1.091,put,3059,16065
WKHS,2021-01-13 00:00:00,43824,8785,306823,177917,1.1214,1.139,call,43824,306823
WKHS,2021-01-13 00:00:00,0,0,0,0,1.1214,1.139,put,8785,177917
AMC,2021-01-14 00:00:00,67209,15763,562448,332175,1.8978,1.9984,call,67209,562448
AMC,2021-01-14 00:00:00,0,0,0,0,1.8978,1.9984,put,15763,332175
AMD,2021-01-14 00:00:00,356863,156205,1521999,1377118,0.5829,0.5416,call,356863,1521999
AMD,2021-01-14 00:00:00,0,0,0,0,0.5829,0.5416,put,156205,1377118
AMZN,2021-01-14 00:00:00,175723,140744,596464,504883,0.4019,0.3733,call,175723,596464
AMZN,2021-01-14 00:00:00,0,0,0,0,0.4019,0.3733,put,140744,504883
APPS,2021-01-14 00:00:00,13117,2333,56025,38597,0.9572,0.9378,call,13117,56025
APPS,2021-01-14 00:00:00,0,0,0,0,0.9572,0.9378,put,2333,38597
AVGO,2021-01-14 00:00:00,5948,3059,59756,114736,0.2796,0.3404,call,5948,59756
AVGO,2021-01-14 00:00:00,0,0,0,0,0.2796,0.3404,put,3059,114736
BABA,2021-01-14 00:00:00,416906,114670,2296739,1766644,0.448,0.435,call,416906,2296739
BABA,2021-01-14 00:00:00,0,0,0,0,0.448,0.435,put,114670,1766644
BB,2021-01-14 00:00:00,463187,34836,470031,114180,0.7654,0.8081,call,463187,470031
BB,2021-01-14 00:00:00,0,0,0,0,0.7654,0.8081,put,34836,114180
CLOV,2021-01-14 00:00:00,51230,7041,289062,91375,1.2661,1.26,call,51230,289062
CLOV,2021-01-14 00:00:00,0,0,0,0,1.2661,1.26,put,7041,91375
CRWD,2021-01-14 00:00:00,18505,19144,139943,188456,0.5784,0.6255,call,18505,139943
CRWD,2021-01-14 00:00:00,0,0,0,0,0.5784,0.6255,put,19144,188456
DKNG,2021-01-14 00:00:00,114223,26968,571439,210286,0.7421,0.716,call,114223,571439
DKNG,2021-01-14 00:00:00,0,0,0,0,0.7421,0.716,put,26968,210286
GME,2021-01-14 00:00:00,443451,297354,401921,536511,1.2722,1.3756,call,443451,401921
GME,2021-01-14 00:00:00,0,0,0,0,1.2722,1.3756,put,297354,536511
MCFE,2021-01-14 00:00:00,371,26,20197,6829,0.6154,0.6314,call,371,20197
MCFE,2021-01-14 00:00:00,0,0,0,0,0.6154,0.6314,put,26,6829
MRNA,2021-01-14 00:00:00,89945,26559,325517,305925,0.7439,0.7837,call,89945,325517
MRNA,2021-01-14 00:00:00,0,0,0,0,0.7439,0.7837,put,26559,305925
NET,2021-01-14 00:00:00,44944,7197,192058,117372,0.7503,0.7074,call,44944,192058
NET,2021-01-14 00:00:00,0,0,0,0,0.7503,0.7074,put,7197,117372
NKLA,2021-01-14 00:00:00,86996,39854,371031,313209,1.2872,1.1833,call,86996,371031
NKLA,2021-01-14 00:00:00,0,0,0,0,1.2872,1.1833,put,39854,313209
PLTR,2021-01-14 00:00:00,254976,121341,1346860,951781,1.0394,1.1112,call,254976,1346860
PLTR,2021-01-14 00:00:00,0,0,0,0,1.0394,1.1112,put,121341,951781
PYPL,2021-01-14 00:00:00,47624,30649,373187,336928,0.4684,0.427,call,47624,373187
PYPL,2021-01-14 00:00:00,0,0,0,0,0.4684,0.427,put,30649,336928
RDHL,2021-01-14 00:00:00,210,121,17262,4767,1.3085,1.214,call,210,17262
RDHL,2021-01-14 00:00:00,0,0,0,0,1.3085,1.214,put,121,4767
REKR,2021-01-14 00:00:00,278,30,7389,888,0.9668,0.9596,call,278,7389
REKR,2021-01-14 00:00:00,0,0,0,0,0.9668,0.9596,put,30,888
RIDE,2021-01-14 00:00:00,18913,4449,123345,53848,1.1572,1.191,call,18913,123345
RIDE,2021-01-14 00:00:00,0,0,0,0,1.1572,1.191,put,4449,53848
ROOT,2021-01-14 00:00:00,5397,1399,17499,13289,1.1178,1.1144,call,5397,17499
ROOT,2021-01-14 00:00:00,0,0,0,0,1.1178,1.1144,put,1399,13289
SKLZ,2021-01-14 00:00:00,13049,2764,92655,46230,1.2318,1.2553,call,13049,92655
SKLZ,2021-01-14 00:00:00,0,0,0,0,1.2318,1.2553,put,2764,46230
SPLK,2021-01-14 00:00:00,5464,2972,107867,70887,0.4091,0.44,call,5464,107867
SPLK,2021-01-14 00:00:00,0,0,0,0,0.4091,0.44,put,2972,70887
SPRT,2021-01-14 00:00:00,40,0,878,24,1.5193,1.2654,call,40,878
SPRT,2021-01-14 00:00:00,0,0,0,0,1.5193,1.2654,put,0,24
TSLA,2021-01-14 00:00:00,638603,409716,2850424,5068531,0.8448,0.8043,call,638603,2850424
TSLA,2021-01-14 00:00:00,0,0,0,0,0.8448,0.8043,put,409716,5068531
UEC,2021-01-14 00:00:00,1431,67,31728,5135,1.0696,1.0938,call,1431,31728
UEC,2021-01-14 00:00:00,0,0,0,0,1.0696,1.0938,put,67,5135
UPST,2021-01-14 00:00:00,984,433,2590,1425,1.2126,1.2,call,984,2590
UPST,2021-01-14 00:00:00,0,0,0,0,1.2126,1.2,put,433,1425
WISH,2021-01-14 00:00:00,30195,5529,34989,16460,1.2508,1.1688,call,30195,34989
WISH,2021-01-14 00:00:00,0,0,0,0,1.2508,1.1688,put,5529,16460
WKHS,2021-01-14 00:00:00,47291,8456,308526,177853,1.1245,1.1821,call,47291,308526
WKHS,2021-01-14 00:00:00,0,0,0,0,1.1245,1.1821,put,8456,177853
AMC,2021-01-15 00:00:00,402622,53025,577661,336524,1.8658,1.9954,call,402622,577661
AMC,2021-01-15 00:00:00,0,0,0,0,1.8658,1.9954,put,53025,336524
AMD,2021-01-15 00:00:00,390898,294639,1600993,1428009,0.5658,0.5308,call,390898,1600993
AMD,2021-01-15 00:00:00,0,0,0,0,0.5658,0.5308,put,294639,1428009
AMZN,2021-01-15 00:00:00,269430,254158,599910,533689,0.3868,0.366,call,269430,599910
AMZN,2021-01-15 00:00:00,0,0,0,0,0.3868,0.366,put,254158,533689
APPS,2021-01-15 00:00:00,8041,2157,56375,38708,0.9418,0.9256,call,8041,56375
APPS,2021-01-15 00:00:00,0,0,0,0,0.9418,0.9256,put,2157,38708
AVGO,2021-01-15 00:00:00,6086,4882,60663,113077,0.2887,0.3298,call,6086,60663
AVGO,2021-01-15 00:00:00,0,0,0,0,0.2887,0.3298,put,4882,113077
BABA,2021-01-15 00:00:00,265133,115751,2296276,1785195,0.4328,0.432,call,265133,2296276
BABA,2021-01-15 00:00:00,0,0,0,0,0.4328,0.432,put,115751,1785195
BB,2021-01-15 00:00:00,488425,129106,555864,135750,0.7654,0.8081,call,488425,555864
BB,2021-01-15 00:00:00,0,0,0,0,0.7654,0.8081,put,129106,135750
CLOV,2021-01-15 00:00:00,42424,12158,293890,91926,1.2248,1.2254,call,42424,293890
CLOV,2021-01-15 00:00:00,0,0,0,0,1.2248,1.2254,put,12158,91926
CRWD,2021-01-15 00:00:00,16304,13005,140388,201894,0.5558,0.6121,call,16304,140388
CRWD,2021-01-15 00:00:00,0,0,0,0,0.5558,0.6121,put,13005,201894
DKNG,2021-01-15 00:00:00,102153,35780,575146,214417,0.6107,0.6946,call,102153,575146
DKNG,2021-01-15 00:00:00,0,0,0,0,0.6107,0.6946,put,35780,214417
GME,2021-01-15 00:00:00,320357,236163,440181,605996,1.233,1.481,call,320357,440181
GME,2021-01-15 00:00:00,0,0,0,0,1.233,1.481,put,236163,605996
MCFE,2021-01-15 00:00:00,543,10094,19887,6818,0.6245,0.6081,call,543,19887
MCFE,2021-01-15 00:00:00,0,0,0,0,0.6245,0.6081,put,10094,6818
MRNA,2021-01-15 00:00:00,81350,40347,338680,311583,0.7115,0.7378,call,81350,338680
MRNA,2021-01-15 00:00:00,0,0,0,0,0.7115,0.7378,put,40347,311583
NET,2021-01-15 00:00:00,22607,9165,197153,90673,0.755,0.7124,call,22607,197153
NET,2021-01-15 00:00:00,0,0,0,0,0.755,0.7124,put,9165,90673
NKLA,2021-01-15 00:00:00,62435,46286,378254,320665,1.0952,1.1164,call,62435,378254
NKLA,2021-01-15 00:00:00,0,0,0,0,1.0952,1.1164,put,46286,320665
PLTR,2021-01-15 00:00:00,811556,186556,1351039,957285,1.0962,1.1868,call,811556,1351039
PLTR,2021-01-15 00:00:00,0,0,0,0,1.0962,1.1868,put,186556,957285
PYPL,2021-01-15 00:00:00,54823,25692,374579,331932,0.4595,0.4074,call,54823,374579
PYPL,2021-01-15 00:00:00,0,0,0,0,0.4595,0.4074,put,25692,331932
RDHL,2021-01-15 00:00:00,594,347,17235,4816,1.1991,1.0991,call,594,17235
RDHL,2021-01-15 00:00:00,0,0,0,0,1.1991,1.0991,put,347,4816
REKR,2021-01-15 00:00:00,3712,326,7404,893,1.112,1.1154,call,3712,7404
REKR,2021-01-15 00:00:00,0,0,0,0,1.112,1.1154,put,326,893
RIDE,2021-01-15 00:00:00,16484,7770,125345,54141,1.2028,1.1656,call,16484,125345
RIDE,2021-01-15 00:00:00,0,0,0,0,1.2028,1.1656,put,7770,54141
ROOT,2021-01-15 00:00:00,4476,1267,17514,13439,1.0856,1.117,call,4476,17514
ROOT,2021-01-15 00:00:00,0,0,0,0,1.0856,1.117,put,1267,13439
SKLZ,2021-01-15 00:00:00,16341,5948,92037,48874,1.1391,1.2037,call,16341,92037
SKLZ,2021-01-15 00:00:00,0,0,0,0,1.1391,1.2037,put,5948,48874
SPLK,2021-01-15 00:00:00,6797,3306,107392,69589,0.4239,0.4764,call,6797,107392
SPLK,2021-01-15 00:00:00,0,0,0,0,0.4239,0.4764,put,3306,69589
SPRT,2021-01-15 00:00:00,100,10,918,23,1.9482,1.4782,call,100,918
SPRT,2021-01-15 00:00:00,0,0,0,0,1.9482,1.4782,put,10,23
TSLA,2021-01-15 00:00:00,950730,710215,2862475,5203896,0.8409,0.805,call,950730,2862475
TSLA,2021-01-15 00:00:00,0,0,0,0,0.8409,0.805,put,710215,5203896
UEC,2021-01-15 00:00:00,1639,99,31931,5167,1.0974,1.1125,call,1639,31931
UEC,2021-01-15 00:00:00,0,0,0,0,1.0974,1.1125,put,99,5167
UPST,2021-01-15 00:00:00,866,347,2977,1768,1.1641,1.1671,call,866,2977
UPST,2021-01-15 00:00:00,0,0,0,0,1.1641,1.1671,put,347,1768
WISH,2021-01-15 00:00:00,9125,5174,35251,18406,1.213,1.1452,call,9125,35251
WISH,2021-01-15 00:00:00,0,0,0,0,1.213,1.1452,put,5174,18406
WKHS,2021-01-15 00:00:00,55758,17820,315633,178400,1.0812,1.1412,call,55758,315633
WKHS,2021-01-15 00:00:00,0,0,0,0,1.0812,1.1412,put,17820,178400
AMC,2021-01-19 00:00:00,465329,124699,537020,269505,1.8639,2.1538,call,465329,537020
AMC,2021-01-19 00:00:00,0,0,0,0,1.8639,2.1538,put,124699,269505
AMD,2021-01-19 00:00:00,274903,123715,1105111,990637,0.5524,0.5256,call,274903,1105111
AMD,2021-01-19 00:00:00,0,0,0,0,0.5524,0.5256,put,123715,990637
AMZN,2021-01-19 00:00:00,152513,95990,409297,340075,0.3766,0.3617,call,152513,409297
AMZN,2021-01-19 00:00:00,0,0,0,0,0.3766,0.3617,put,95990,340075
APPS,2021-01-19 00:00:00,3730,1065,32758,19678,0.9514,0.9219,call,3730,32758
APPS,2021-01-19 00:00:00,0,0,0,0,0.9514,0.9219,put,1065,19678
AVGO,2021-01-19 00:00:00,6359,3834,43755,62913,0.2871,0.3394,call,6359,43755
AVGO,2021-01-19 00:00:00,0,0,0,0,0.2871,0.3394,put,3834,62913
BABA,2021-01-19 00:00:00,210976,91126,1766416,1333835,0.4124,0.4238,call,210976,1766416
BABA,2021-01-19 00:00:00,0,0,0,0,0.4124,0.4238,put,91126,1333835
BB,2021-01-19 00:00:00,355388,82153,433672,127347,0.9094,0.9434,call,355388,433672
BB,2021-01-19 00:00:00,0,0,0,0,0.9094,0.9434,put,82153,127347
CLOV,2021-01-19 00:00:00,43479,5841,165447,51045,1.2414,1.2652,call,43479,165447
CLOV,2021-01-19 00:00:00,0,0,0,0,1.2414,1.2652,put,5841,51045
CRWD,2021-01-19 00:00:00,12279,9855,98674,149529,0.5457,0.613,call,12279,98674
CRWD,2021-01-19 00:00:00,0,0,0,0,0.5457,0.613,put,9855,149529
DKNG,2021-01-19 00:00:00,95470,47919,400604,140921,0.6809,0.7181,call,95470,400604
DKNG,2021-01-19 00:00:00,0,0,0,0,0.6809,0.7181,put,47919,140921
GME,2021-01-19 00:00:00,275867,238925,279031,286610,1.3687,1.459,call,275867,279031
GME,2021-01-19 00:00:00,0,0,0,0,1.3687,1.459,put,238925,286610
MCFE,2021-01-19 00:00:00,735,89,15213,7016,0.6153,0.6384,call,735,15213
MCFE,2021-01-19 00:00:00,0,0,0,0,0.6153,0.6384,put,89,7016
MRNA,2021-01-19 00:00:00,38726,28096,219131,184291,0.7389,0.7753,call,38726,219131
MRNA,2021-01-19 00:00:00,0,0,0,0,0.7389,0.7753,put,28096,184291
NET,2021-01-19 00:00:00,16314,4398,129927,102579,0.7476,0.6994,call,16314,129927
NET,2021-01-19 00:00:00,0,0,0,0,0.7476,0.6994,put,4398,102579
NKLA,2021-01-19 00:00:00,43184,23038,227104,188021,0.9522,1.1304,call,43184,227104
NKLA,2021-01-19 00:00:00,0,0,0,0,0.9522,1.1304,put,23038,188021
PLTR,2021-01-19 00:00:00,437506,151775,1112413,808536,1.1391,1.2461,call,437506,1112413
PLTR,2021-01-19 00:00:00,0,0,0,0,1.1391,1.2461,put,151775,808536
PYPL,2021-01-19 00:00:00,54934,24109,242595,188913,0.4626,0.4226,call,54934,242595
PYPL,2021-01-19 00:00:00,0,0,0,0,0.4626,0.4226,put,24109,188913
RDHL,2021-01-19 00:00:00,1709,88,4126,3244,1.069,1.1496,call,1709,4126
RDHL,2021-01-19 00:00:00,0,0,0,0,1.069,1.1496,put,88,3244
REKR,2021-01-19 00:00:00,1205,183,7310,916,1.2047,1.1586,call,1205,7310
REKR,2021-01-19 00:00:00,0,0,0,0,1.2047,1.1586,put,183,916
RIDE,2021-01-19 00:00:00,14646,6336,74001,22842,1.1685,1.1724,call,14646,74001
RIDE,2021-01-19 00:00:00,0,0,0,0,1.1685,1.1724,put,6336,22842
ROOT,2021-01-19 00:00:00,1968,916,13020,7120,1.1012,1.1214,call,1968,13020
ROOT,2021-01-19 00:00:00,0,0,0,0,1.1012,1.1214,put,916,7120
SKLZ,2021-01-19 00:00:00,8748,3833,59213,26926,1.1154,1.1862,call,8748,59213
SKLZ,2021-01-19 00:00:00,0,0,0,0,1.1154,1.1862,put,3833,26926
SPLK,2021-01-19 00:00:00,3417,2652,75099,47294,0.3966,0.4682,call,3417,75099
SPLK,2021-01-19 00:00:00,0,0,0,0,0.3966,0.4682,put,2652,47294
SPRT,2021-01-19 00:00:00,89,0,801,32,0.7763,1.2436,call,89,801
SPRT,2021-01-19 00:00:00,0,0,0,0,0.7763,1.2436,put,0,32
TSLA,2021-01-19 00:00:00,460962,367600,2268128,2767826,0.7793,0.7734,call,460962,2268128
TSLA,2021-01-19 00:00:00,0,0,0,0,0.7793,0.7734,put,367600,2767826
UEC,2021-01-19 00:00:00,1465,71,26880,4800,1.1193,1.3264,call,1465,26880
UEC,2021-01-19 00:00:00,0,0,0,0,1.1193,1.3264,put,71,4800
